"시도명칭","시군구명칭","읍면동명칭","구주소본번","구주소부번","도로명칭","새주소본번","새주소부번","건물명","상세건물명","X좌표","Y좌표"
"서울특별시","중랑구","면목동","365","10","면목로30길","19","30","","","207719.1499","453006.748"
"서울특별시","중랑구","면목동","371","134","면목로28길","27","0","동서울연립","","207685.8657","452793.5546"
"서울특별시","중랑구","면목동","382","35","면목로27길","77","9","","","207176.1595","452692.0167"
"서울특별시","중랑구","면목동","1390","0","면목로24길","17","1","","","207530.3282","452590.2833"
"서울특별시","중랑구","망우동","75","6","망우로91길","40","5","","","210183.1628","455908.1692"
"서울특별시","중랑구","망우동","178","17","망우로77길","19","11","","","209343.8565","455813.2319"
"서울특별시","중랑구","망우동","352","33","망우로73길","71","5","","","209110.0096","456020.8758"
"서울특별시","중랑구","망우동","153","10","망우로72가길","4","0","","","209105.1153","455365.1221"
"서울특별시","중랑구","망우동","403","65","망우로68길","92","3","","","208891.5349","455131.3411"
"서울특별시","중랑구","망우동","353","17","망우로67가길","3","0","","","208970.6177","455903.1545"
"서울특별시","중랑구","면목동","121","29","면목로78길","12","16","","","207756.1108","454472.1765"
"서울특별시","중랑구","면목동","100","4","면목로76길","72","0","","","208116.4916","454552.5167"
"서울특별시","중랑구","면목동","119","45","면목로73길","41","0","대한익스프레스","","207515.2604","454315.4424"
"서울특별시","중랑구","면목동","127","31","면목로73길","20","12","탑클래스","","207603.6601","454417.841"
"서울특별시","중랑구","면목동","539","16","면목로69길","42","8","","","207499.1521","454213.6645"
"서울특별시","중랑구","면목동","506","33","면목로65길","34","0","","","207625.6823","454136.9221"
"서울특별시","중랑구","면목동","547","34","면목로63길","53","0","","","207529.204","454080.8111"
"서울특별시","중랑구","면목동","113","41","면목로60길","17","7","","","207904.2074","453992.0629"
"서울특별시","중랑구","면목동","138","15","봉우재로26길","36","0","우정아파트","","207506.9171","454577.9036"
"서울특별시","중랑구","면목동","134","11","봉우재로20가길","25","3","","","207267.8071","454640.0022"
"서울특별시","중랑구","면목동","181","123","봉우재로14길","2","10","","","206835.5028","454510.1163"
"서울특별시","중랑구","면목동","183","65","봉우재로13길","12","0","","","206853.9357","454626.3107"
"서울특별시","중랑구","면목동","137","19","면목천로23길","34","6","","","207328.334","454492.3844"
"서울특별시","중랑구","상봉동","125","25","동일로110길","20","0","미하우스","","207188.4449","454713.9607"
"서울특별시","중랑구","면목동","184","14","동일로109길","28","13","","","206858.6544","454704.7436"
"서울특별시","중랑구","면목동","192","30","동일로101길","78","11","","","206632.5765","454378.9391"
"서울특별시","중랑구","면목동","392","30","답십리로83길","9","1","","","207422.791","452475.9175"
"서울특별시","중랑구","면목동","399","109","답십리로81길","15","1","","","207316.3911","452520.7504"
"서울특별시","중랑구","면목동","377","60","답십리로77길","76","18","","","207259.3761","452829.8419"
"서울특별시","중랑구","면목동","384","34","답십리로77가길","20","3","","","207311.8434","452688.9189"
"서울특별시","중랑구","면목동","381","52","답십리로77가길","19","0","","","207295.5281","452715.2385"
"서울특별시","중랑구","묵동","174","22","공릉로4길","4","7","황금빌라트","","206925.2434","457039.6134"
"서울특별시","중랑구","묵동","121","81","공릉로2길","50","6","서원맨션","","207133.4338","456914.4938"
"서울특별시","중랑구","묵동","177","16","공릉로2길","8","7"," "," ","206949.1261","456900.4442"
"서울특별시","중랑구","묵동","156","36","공릉로14길","42","0","서림캐슬"," ","207196.9575","457571.8982"
"서울특별시","중랑구","묵동","156","11","공릉로14길","28","0","","","207135.2218","457557.7611"
"서울특별시","중랑구","묵동","77","39","공릉로12나길","8","18","","","207139.593","457417.3023"
"서울특별시","중랑구","중화동","306","11","봉화산로15길","25","0","우승정원빌리지","B동","206901.2157","455923.6426"
"서울특별시","중랑구","망우동","462","12","봉우재로71길","41","10","","","208621.1074","455171.4798"
"서울특별시","중랑구","망우동","458","20","봉우재로70길","15","4","","","208740.7792","455001.5832"
"서울특별시","중랑구","망우동","530","11","봉우재로64길","67","0","선경하이빌","","208556.8425","454708.791"
"서울특별시","중랑구","망우동","474","42","봉우재로58길","16","12","","","208376.5237","454911.208"
"서울특별시","중랑구","망우동","509","37","봉우재로57길","58","34","","","208420.0485","455201.9813"
"서울특별시","중랑구","망우동","515","20","봉우재로55길","16","0","","","208325.8265","455069.426"
"서울특별시","중랑구","상봉동","87","33","봉우재로43길","25","4","","","207902.2559","455010.3045"
"서울특별시","중랑구","상봉동","105","28","봉우재로37가길","3","6","","","207779.0883","454927.5032"
"서울특별시","중랑구","면목동","137","31","봉우재로32길","64","4","","","207389.4977","454539.9751"
"서울특별시","중랑구","중화동","331","16","봉화산로3길","25","8","","","206661.5863","455914.7469"
"서울특별시","중랑구","상봉동","315","68","봉화산로30길","108","0","임창빌라","라동","207525.0039","455327.9357"
"서울특별시","중랑구","중화동","10","16","봉화산로30길","5","5","","","207546.4256","455824.617"
"서울특별시","중랑구","면목동","566","20","사가정로45길","68","1","","","207579.8123","453845.5888"
"서울특별시","중랑구","면목동","657","50","사가정로42길","33","0","강원카센타","","207379.0874","453337.8297"
"서울특별시","중랑구","면목동","162","64","사가정로29길","8","0","","","207089.8853","453605.6178"
"서울특별시","중랑구","신내동","475","5","봉화산로56길","99","9","","","208648.2732","456096.5417"
"서울특별시","중랑구","중화동","327","7","봉화산로4길","64","5","","","206609.6837","455486.9796"
"서울특별시","중랑구","중화동","329","67","봉화산로4길","48","0","","","206673.7865","455561.3905"
"서울특별시","중랑구","묵동","240","160","봉화산로3길","222","0","","","206558.1404","456879.0275"
"서울특별시","중랑구","중화동","309","23","봉화산로3길","56","10","","","206730.2583","456070.2868"
"서울특별시","중랑구","면목동","69","3","상봉로1길","18","11","","","208253.8174","454129.9225"
"서울특별시","중랑구","면목동","88","82","상봉로17길","17","0","","","208138.5027","454781.0052"
"서울특별시","중랑구","면목동","100","35","상봉로15나길","32","0","","","208137.5115","454543.9171"
"서울특별시","중랑구","망우동","523","15","상봉로14길","32","0","","","208298.3778","454697.1985"
"서울특별시","중랑구","면목동","74","24","상봉로11길","5","4","","","208215.7915","454507.6987"
"서울특별시","중랑구","면목동","626","20","사가정로54길","46","0","","","207721.5655","453281.6308"
"서울특별시","중랑구","중화동","323","110","중랑천로18길","6","0","","","206419.487","455068.8499"
"서울특별시","중랑구","중화동","324","122","중랑천로17나길","11","8","","","206304.1772","455115.2226"
"서울특별시","중랑구","상봉동","130","103","중랑천로12길","45","0","지앤지타운","","206653.9495","454823.7514"
"서울특별시","중랑구","상봉동","136","62","중랑천로12길","22","6","","","206547.6262","454750.0246"
"서울특별시","중랑구","상봉동","130","84","중랑천로10길","39","9","","","206628.7351","454773.7708"
"서울특별시","중랑구","묵동","233","37","중랑역로47길","22","11"," "," ","206575.0655","457344.0803"
"서울특별시","중랑구","묵동","235","40","중랑역로47길","17","10","","","206533.1707","457254.2688"
"서울특별시","중랑구","중화동","319","5","중랑역로3나길","46","11","","","206519.623","455270.9799"
"서울특별시","중랑구","중화동","322","14","중랑역로3나길","43","0","","","206498.3242","455207.5201"
"서울특별시","중랑구","중화동","321","19","중랑역로3가길","19","0","새롬힐링","","206618.564","455128.234"
"서울특별시","중랑구","면목동","91","73","봉우재로36길","4","0","","","207769.1254","454800.954"
"서울특별시","중랑구","면목동","137","54","봉우재로32길","52","0","","","207427.3549","454575.6024"
"서울특별시","중랑구","중화동","331","149","봉화산로3길","25","5","","","206664.7866","455896.4121"
"서울특별시","중랑구","중화동","311","58","봉화산로3길","14","0","대호목욕탕"," ","206716.5011","455850.765"
"서울특별시","중랑구","상봉동","315","44","봉화산로30길","103","11","","","207552.9228","455375.5258"
"서울특별시","중랑구","중화동","327","64","봉화산로2길","65","2","","","206519.5448","455463.8883"
"서울특별시","중랑구","중화동","28","11","봉화산로27다길","9","4","","","207294.5111","455921.9672"
"서울특별시","중랑구","중화동","148","140","봉화산로26길","44","12","중화아트빌","","207338.3019","455603.5535"
"서울특별시","중랑구","중화동","148","81","봉화산로24길","23","0","","","207321.9942","455688.6023"
"서울특별시","중랑구","중화동","331","68","봉화산로1길","26","0","","","206614.1119","455902.6112"
"서울특별시","중랑구","중화동","312","62","봉화산로10길","7","0","","","206824.4129","455732.9761"
"서울특별시","중랑구","망우동","462","33","봉우재로71길","33","0","","","208667.3968","455191.3255"
"서울특별시","중랑구","망우동","531","31","봉우재로70길","101","0","","","208569.3818","454623.6735"
"서울특별시","중랑구","망우동","462","2","봉우재로69길","15","0","경수빌라","","208695.8718","455175.1191"
"서울특별시","중랑구","면목동","99","4","상봉로15나길","24","1","","","208121.906","454583.8765"
"서울특별시","중랑구","면목동","86","10","상봉로15나길","15","0","","","208147.2702","454621.1067"
"서울특별시","중랑구","망우동","523","43","상봉로14길","19","0","","","208288.8688","454636.3739"
"서울특별시","중랑구","면목동","509","25","사가정로71길","54","0","","","208553.27","453511.3724"
"서울특별시","중랑구","면목동","617","6","사가정로54길","22","0","성민교회","","207811.5868","453367.896"
"서울특별시","중랑구","면목동","649","18","사가정로50길","13","0","","","207637.789","453410.2333"
"서울특별시","중랑구","면목동","655","16","사가정로46길","37","35","","","207525.3424","453260.4327"
"서울특별시","중랑구","면목동","592","4","사가정로45길","29","0","","","207533.616","453650.3346"
"서울특별시","중랑구","면목동","1508","3","사가정로41길","45","0","면목3치안센터","","207433.1303","453742.4073"
"서울특별시","중랑구","중화동","309","56","봉화산로3길","48","0","","","206687.1568","456025.5804"
"서울특별시","중랑구","중화동","11","1","봉화산로33길","33","6","중화파크빌","","207495.6361","455974.8299"
"서울특별시","중랑구","상봉동","304","2","봉화산로30길","59","0","세리부다세대주택","에이동","207528.6135","455553.6784"
"서울특별시","중랑구","중화동","330","100","봉화산로2길","34","5","대광맨션","B동","206587.2879","455611.9036"
"서울특별시","중랑구","신내동","259","0","신내역로3길","56","0"," ","주건축물제2동","209270.6815","457535.9584"
"서울특별시","중랑구","신내동","58","4","신내역로1가길","19","0"," "," ","209417.3698","457091.2301"
"서울특별시","중랑구","상봉동","103","1","면목로92길","34","0","","","207762.79","455097.7639"
"서울특별시","중랑구","상봉동","113","33","면목로91길","6","18","金塘Ⅱ 오피스텔","","207516.0976","455070.1557"
"서울특별시","중랑구","상봉동","109","58","면목로85길","11","0","","","207548.6268","454826.5503"
"서울특별시","중랑구","면목동","97","31","면목로80길","24","0","","","207812.0491","454551.6668"
"서울특별시","중랑구","면목동","98","16","면목로78길","40","8","","","207899.5989","454520.0235"
"서울특별시","중랑구","면목동","102","41","면목로74길","34","0","","","207891.1602","454424.9043"
"서울특별시","중랑구","면목동","502","24","면목로57길","12","0","영우오렌지하우스","","207751.3878","453920.5555"
"서울특별시","중랑구","면목동","430","15","면목로56길","44","0","동부꿈나무미술학원","","208023.8008","453813.7782"
"서울특별시","중랑구","면목동","412","9","면목로56가길","21","0","한터어린이집","","207844.4786","453953.0972"
"서울특별시","중랑구","면목동","558","11","면목로55길","72","0","","","207443.7277","453896.5012"
"서울특별시","중랑구","면목동","499","10","면목로55길","13","6","","","207722.4516","453824.4213"
"서울특별시","중랑구","면목동","430","38","면목로54길","37","0","","","207996.8902","453771.2362"
"서울특별시","중랑구","면목동","428","50","면목로54길","21","0","","","207919.6207","453780.8098"
"서울특별시","중랑구","중화동","25","23","동일로136나길","25","0","중화동다세대주택","","207247.7396","455965.4494"
"서울특별시","중랑구","중화동","148","126","동일로130길","52","0","건형빌딩","","207325.8661","455626.3441"
"서울특별시","중랑구","상봉동","314","44","동일로126나길","23","0","","","207473.4386","455367.8096"
"서울특별시","중랑구","중화동","293","8","동일로126길","13","4","","","207151.9706","455500.8263"
"서울특별시","중랑구","중화동","329","92","동일로123길","104","18","","","206657.2313","455612.0143"
"서울특별시","중랑구","중화동","301","56","동일로123길","16","0","","","206989.8928","455351.4069"
"서울특별시","중랑구","상봉동","333","7","동일로120길","59","36","","","207402.5553","455276.0505"
"서울특별시","중랑구","상봉동","126","38","동일로114길","6","3","","","207134.9901","454827.4735"
"서울특별시","중랑구","면목동","185","17","동일로109길","62","20","","","206750.0398","454735.768"
"서울특별시","중랑구","면목동","143","66","동일로102길","13","0","제니스빌8차"," ","207175.2073","454467.959"
"서울특별시","중랑구","면목동","142","56","동일로100길","47","3","","","207233.7004","454449.5183"
"서울특별시","중랑구","묵동","128","45","동일로146길","55","0","","","207201.214","456398.6867"
"서울특별시","중랑구","묵동","248","55","동일로143길","76","0","","","206568.2332","456153.9135"
"서울특별시","중랑구","중화동","282","7","동일로140길","19","27","","","207049.2538","456182.356"
"서울특별시","중랑구","면목동","166","1","사가정로39길","11","0","영명슈퍼","","207358.3636","453580.7639"
"서울특별시","중랑구","면목동","158","40","사가정로37길","61","0","","","207230.9801","453845.6592"
"서울특별시","중랑구","중화동","311","30","봉화산로7길","7","6","","","206748.4669","455834.564"
"서울특별시","중랑구","신내동","409","4","봉화산로54길","32","0","","","208631.7558","456315.8161"
"서울특별시","중랑구","중화동","329","10","봉화산로4길","10","0","","","206711.5291","455721.8244"
"서울특별시","중랑구","상봉동","1","0","봉화산로48길","62","0","건영아파트","상가동","208278.0895","456142.7313"
"서울특별시","중랑구","묵동","242","67","봉화산로3길","145","0","","","206594.4623","456504.101"
"서울특별시","중랑구","면목동","66","51","상봉로1길","43","4","","","208129.9694","454068.2959"
"서울특별시","중랑구","망우동","521","29","상봉로18길","28","0","","","208393.7052","454810.9741"
"서울특별시","중랑구","망우동","522","26","상봉로16길","9","9","","","208299.1714","454785.8578"
"서울특별시","중랑구","망우동","437","17","용마산로96나길","3","0","","","208771.9268","454519.1576"
"서울특별시","중랑구","망우동","432","7","용마산로96길","55","36","","","208934.0399","454554.045"
"서울특별시","중랑구","망우동","437","14","용마산로96길","21","20","","","208766.4405","454601.7219"
"서울특별시","중랑구","망우동","441","16","용마산로96길","21","3","","","208719.6719","454539.9416"
"서울특별시","중랑구","면목동","31","48","용마산로94길","84","0","","","208930.4371","454239.774"
"서울특별시","중랑구","면목동","1","13","용마산로94길","55","22","","","208853.7085","454371.7652"
"서울특별시","중랑구","면목동","46","8","용마산로94길","31","11","","","208726.3739","454413.2228"
"서울특별시","중랑구","면목동","46","21","용마산로94길","27","32","","","208736.138","454462.6025"
"서울특별시","중랑구","면목동","15","36","용마산로94길","9","16","면목동다세대주택","","208654.066","454476.4756"
"서울특별시","중랑구","면목동","42","17","용마산로93길","29","0","","","208406.7364","454418.4525"
"서울특별시","중랑구","면목동","51","7","용마산로86길","9","0","장미슈퍼","","208468.3111","454101.1461"
"서울특별시","중랑구","면목동","65","5","용마산로81길","32","0","","","208181.5852","453984.8074"
"서울특별시","중랑구","면목동","63","69","용마산로79길","9","0","","","208204.2513","453912.0984"
"서울특별시","중랑구","면목동","46","46","용마산로94길","21","16","","","208700.2386","454446.5571"
"서울특별시","중랑구","상봉동","257","22","상봉중앙로6나길","15","5","","","207845.0607","455666.4932"
"서울특별시","중랑구","상봉동","257","52","상봉중앙로6가길","1","0","","","207810.0205","455696.5424"
"서울특별시","중랑구","중화동","131","19","상봉중앙로5길","31","0","도원아트빌","","207574.6234","455641.0039"
"서울특별시","중랑구","상봉동","207","21","상봉중앙로5길","20","0"," "," ","207620.599","455657.4392"
"서울특별시","중랑구","상봉동","190","41","상봉중앙로1길","26","0","","","207732.6614","455490.2894"
"서울특별시","중랑구","면목동","71","49","상봉로5길","6","9","","","208280.8104","454235.467"
"서울특별시","중랑구","망우동","516","6","상봉로26길","16","0","","","208303.9212","455097.2753"
"서울특별시","중랑구","상봉동","88","5","상봉로25가길","15","0","","","208020.856","455098.8887"
"서울특별시","중랑구","면목동","1380","0","용마산로45길","24","0","","","207700.2596","452771.7692"
"서울특별시","중랑구","신내동","56","0","용마산로139나길","57","3","","","209084.1497","457629.1031"
"서울특별시","중랑구","망우동","314","4","용마산로136길","62","0","","","209226.2296","456901.4562"
"서울특별시","중랑구","신내동","391","5","용마산로129길","13","0","","","208846.9922","456429.1642"
"서울특별시","중랑구","망우동","357","22","용마산로120길","4","1","","","208910.3954","455768.6596"
"서울특별시","중랑구","망우동","136","27","용마산로118길","133","0","","","209537.128","455733.7114"
"서울특별시","중랑구","신내동","494","101","용마산로117가길","12","0","진산하이츠빌라","","208665.5891","455665.6665"
"서울특별시","중랑구","망우동","493","17","용마산로115가길","40","0","","","208576.4778","455292.9066"
"서울특별시","중랑구","망우동","396","35","용마산로112나길","22","0","","","208951.2029","455287.2393"
"서울특별시","중랑구","망우동","459","16","용마산로105길","18","7","","","208653.6499","455002.4168"
"서울특별시","중랑구","망우동","435","34","용마산로100길","39","7","","","208861.3639","454655.163"
"서울특별시","중랑구","망우동","435","28","용마산로100길","33","6","","","208846.2391","454647.1778"
"서울특별시","중랑구","망우동","408","3","용마공원로4길","7","0","","","208916.4486","454952.2465"
"서울특별시","중랑구","망우동","418","5","용마공원로10길","11","0","","","208932.6502","454845.4426"
"서울특별시","중랑구","망우동","127","4","양원역로","12","0","","","209568.9847","455790.9352"
"서울특별시","중랑구","신내동","397","0","신내로","128","0","동성아파트","","208643.503","456668.448"
"서울특별시","중랑구","묵동","23","1","숙선옹주로","76","0","대한예수교장로회대명교회","","207513.2016","457286.4805"
"서울특별시","중랑구","상봉동","99","7","상봉중앙로","3","0","","","207748.8272","455317.4345"
"서울특별시","중랑구","면목동","71","24","상봉로","27","0","면목순찰지구대","","208291.7513","454298.0591"
"서울특별시","중랑구","중화동","10","13","봉화산로","98","0","","","207533.5852","455853.5366"
"서울특별시","중랑구","중화동","306","70","봉화산로","35","0","","","206911.9012","455797.297"
"서울특별시","중랑구","상봉동","85","58","봉우재로","173","0","","","208129.345","454949.8337"
"서울특별시","중랑구","중화동","308","104","중랑역로","111","0","","","206817.5489","455985.7739"
"서울특별시","중랑구","중화동","302","65","중랑역로","58","5"," "," ","206895.7165","455455.6303"
"서울특별시","중랑구","중화동","207","15","중랑역로","8","0","","","206799.4018","455039.0558"
"서울특별시","중랑구","망우동","421","12","용마공원로","29","5","","","209011.6346","454841.5039"
"서울특별시","중랑구","망우동","239","1","양원역로","50","0","송곡고등학교","","209401.0835","456256.5687"
"서울특별시","중랑구","망우동","127","5","양원역로","10","1","","","209567.9699","455776.6603"
"서울특별시","중랑구","묵동","246","21","동일로149나길","13","0","","","206725.9931","456390.8791"
"서울특별시","중랑구","묵동","245","30","동일로149가길","12","0","","","206840.4419","456408.4708"
"서울특별시","중랑구","면목동","186","117","망우로30길","46","15","","","206587.5675","454646.1311"
"서울특별시","중랑구","면목동","177","29","동일로99길","35","0","","","206868.5617","454248.4989"
"서울특별시","중랑구","면목동","158","11","동일로96길","30","3","","","207222.1644","453896.7876"
"서울특별시","중랑구","면목동","174","61","동일로95길","42","9","","","206799.2619","453963.2002"
"서울특별시","중랑구","면목동","157","22","동일로92길","39","19","","","207262.0299","453857.0036"
"서울특별시","중랑구","묵동","160","25","동일로172길","48","10","","","206946.258","457517.3683"
"서울특별시","중랑구","묵동","235","33","동일로169가길","25","0","","","206560.2255","457248.0893"
"서울특별시","중랑구","묵동","235","109","동일로169가길","8","0","새울센스빌","","206566.5915","457155.9521"
"서울특별시","중랑구","묵동","238","20","동일로163길","12","9","","","206730.7938","456959.3294"
"서울특별시","중랑구","묵동","239","66","동일로159길","13","0","","","206786.0562","456785.6018"
"서울특별시","중랑구","묵동","244","69","동일로157나길","8","12","","","206785.5238","456617.9932"
"서울특별시","중랑구","묵동","244","166","동일로157가길","15","0","묵동쉐르빌","","206844.4928","456621.8917"
"서울특별시","중랑구","면목동","156","18","동일로96나길","17","0","제이엔빌라","","207308.0455","453824.8511"
"서울특별시","중랑구","면목동","173","31","동일로95나길","12","36","","","206776.0932","453891.4404"
"서울특별시","중랑구","면목동","173","70","동일로95나길","9","0","","","206855.2978","453878.0918"
"서울특별시","중랑구","중화동","318","80","중랑천로30길","46","0","","","206583.9847","455313.9346"
"서울특별시","중랑구","중화동","326","103","중랑천로24길","15","0","","","206409.6028","455330.3677"
"서울특별시","중랑구","중화동","326","67","중랑천로24길","6","0","브라운하우스","B동","206412.5294","455287.6553"
"서울특별시","중랑구","중화동","324","109","중랑천로17길","17","0","","","206290.5583","455054.393"
"서울특별시","중랑구","중화동","324","70","중랑천로17길","11","10","","","206301.0138","455017.6034"
"서울특별시","중랑구","상봉동","136","28","중랑천로12길","4","0","지앤지홈타운","A동","206455.9267","454738.0539"
"서울특별시","중랑구","면목동","186","123","중랑천로10길","10","3","새계로교회","","206524.2627","454665.2149"
"서울특별시","중랑구","묵동","233","16","중랑역로47길","4","12","","","206624.134","457310.3699"
"서울특별시","중랑구","묵동","237","21","중랑역로43길","22","0","토토하우스"," ","206563.0997","457016.2917"
"서울특별시","중랑구","중화동","322","28","중랑역로3나길","29","0","","","206527.4096","455161.1659"
"서울특별시","중랑구","망우동","152","2","용마산로112길","84","0","삼성아트빌라","","209291.457","455477.6083"
"서울특별시","중랑구","망우동","182","51","용마산로112길","69","0","대승빌라","","209212.2395","455498.6873"
"서울특별시","중랑구","망우동","456","1","용마산로105길","15","0","","","208693.1353","454959.5378"
"서울특별시","중랑구","망우동","417","11","용마산로102길","37","5","","","208909.1916","454767.7778"
"서울특별시","중랑구","망우동","442","19","용마산로100길","8","12","","","208679.6508","454626.8653"
"서울특별시","중랑구","망우동","382","3","용마공원로3길","24","9","","","209004.1251","455123.9864"
"서울특별시","중랑구","망우동","418","33","용마공원로10가길","11","0","부흥해피빌","","208946.1162","454772.2965"
"서울특별시","중랑구","망우동","83","5","양원역로8길","26","0","","","209565.5933","456157.2836"
"서울특별시","중랑구","상봉동","63","0","신내로7나길","24","0","건영2차아파트","","208208.437","455709.7687"
"서울특별시","중랑구","묵동","10","0","신내로23길","21","0","","","207619.9978","457650.5832"
"서울특별시","중랑구","면목동","578","54","용마산로52길","18","0","","","208131.6605","453160.7214"
"서울특별시","중랑구","묵동","171","15","숙선옹주로","18","12","JCUBE 제이큐브"," ","206923.925","457196.443"
"서울특별시","중랑구","중화동","98","2","봉화산로","79","9","","","207332.3082","455847.4484"
"서울특별시","중랑구","중화동","311","19","봉화산로","25","0","","","206811.1421","455794.2903"
"서울특별시","중랑구","상봉동","85","29","봉우재로","159","8","","","208010.4061","454946.9368"
"서울특별시","중랑구","망우동","420","39","용마공원로","51","0","건양스위트홈"," ","209043.9604","454658.7727"
"서울특별시","중랑구","망우동","409","4","용마공원로","14","0","","","208914.688","454991.0811"
"서울특별시","중랑구","망우동","232","4","양원역로","25","9","대영빌라트","","209464.9637","455949.2302"
"서울특별시","중랑구","묵동","10","5","숙선옹주로","113","0","","","207680.0884","457617.1389"
"서울특별시","중랑구","묵동","163","26","숙선옹주로","9","3","","","206924.5609","457349.5444"
"서울특별시","중랑구","면목동","89","7","상봉로","89","0","진현빌딩","","208213.7299","454919.3053"
"서울특별시","중랑구","신내동","393","18","봉화산로","233","9","남양아트빌","제1동","208713.0323","456549.7681"
"서울특별시","중랑구","상봉동","485","0","봉화산로","123","0","신내테크노타운","","207752.0738","456054.3305"
"서울특별시","중랑구","중화동","115","2","봉화산로","77","0","범용카센터","","207328.362","455834.5285"
"서울특별시","중랑구","묵동","240","144","동일로157길","50","0","","","206619.5992","456683.4099"
"서울특별시","중랑구","상봉동","86","27","상봉로23길","36","0","","","208049.6551","454985.0471"
"서울특별시","중랑구","망우동","435","43","용마산로100길","43","7"," "," ","208885.1647","454643.8074"
"서울특별시","중랑구","신내동","487","0","용마산로129나길","101","0","라이프미성아파트","","208725.0736","455968.54"
"서울특별시","중랑구","망우동","343","37","용마산로120길","37","7","","","209075.5483","455816.8719"
"서울특별시","중랑구","망우동","342","60","용마산로118길","55","0","금란교회제2교육관","","209163.5788","455735.808"
"서울특별시","중랑구","망우동","491","30","용마산로115길","77","14","","","208477.5203","455376.7858"
"서울특별시","중랑구","망우동","155","6","용마산로114길","32","7"," "," ","209099.9871","455482.1113"
"서울특별시","중랑구","망우동","361","11","용마산로114길","19","0","","","209023.4286","455510.7386"
"서울특별시","중랑구","망우동","401","27","용마산로112가길","13","7","","","209031.7154","455400.7146"
"서울특별시","중랑구","망우동","467","16","용마산로111길","27","0","소망교회","","208663.3996","455329.8093"
"서울특별시","중랑구","망우동","427","52","용마산로100길","76","0","골든아트빌"," ","209019.5543","454521.2794"
"서울특별시","중랑구","망우동","427","8","용마산로100길","74","21","","","208982.1615","454433.5117"
"서울특별시","중랑구","망우동","406","22","용마공원로5길","16","0","열린교회","","209009.2221","454998.9326"
"서울특별시","중랑구","망우동","412","10","용마공원로2길","41","3","","","208820.5361","454845.4408"
"서울특별시","중랑구","망우동","412","27","용마공원로2길","31","8","","","208837.6955","454876.5408"
"서울특별시","중랑구","면목동","140","17","겸재로23가길","3","0","","","207229.2638","454249.3798"
"서울특별시","중랑구","면목동","141","66","겸재로15길","41","4","","","207206.9427","454328.0138"
"서울특별시","중랑구","면목동","175","11","겸재로10길","3","0","","","206929.7543","454053.6766"
"서울특별시","중랑구","면목동","174","9","겸재로10가길","15","0","","","206843.0412","453985.9057"
"서울특별시","중랑구","묵동","242","54","중랑천로","266","0","","","206468.9215","456546.2625"
"서울특별시","중랑구","중화동","326","120","중랑천로","146","14","","","206424.5418","455394.1973"
"서울특별시","중랑구","면목동","198","26","중랑천로","59","11","도원아트빌","","206404.3176","454548.051"
"서울특별시","중랑구","묵동","233","6","중랑역로","243","4","","","206658.3626","457315.5159"
"서울특별시","중랑구","묵동","243","143","중랑역로","175","4","","","206705.2588","456636.5128"
"서울특별시","중랑구","망우동","529","79","겸재로61가길","9","7","","","208433.1671","454670.3009"
"서울특별시","중랑구","망우동","529","85","겸재로61가길","3","6","","","208416.2224","454657.8357"
"서울특별시","중랑구","면목동","68","4","겸재로50나길","41","0","","","208284.0022","454185.5309"
"서울특별시","중랑구","면목동","71","58","겸재로50나길","27","0","","","208267.7203","454247.5652"
"서울특별시","중랑구","면목동","70","22","겸재로50가길","17","3","","","208210.8802","454281.1355"
"서울특별시","중랑구","면목동","665","22","면목로35길","31","0","","","207440.5662","453233.0207"
"서울특별시","중랑구","면목동","341","15","면목로33길","44","7","","","207340.7127","453026.3266"
"서울특별시","중랑구","면목동","583","6","면목로30길","41","0","","","207787.5644","452921.9066"
"서울특별시","중랑구","면목동","374","55","면목로29길","37","0","대한예수교장로회동서울중앙교회","","207393.3273","452900.9066"
"서울특별시","중랑구","면목동","341","19","면목로27나길","60","0","한국일보","","207295.3767","453109.4253"
"서울특별시","중랑구","면목동","350","5","면목로27가길","23","0","김준빌딩","","207403.9204","452979.9795"
"서울특별시","중랑구","면목동","399","82","면목로21길","25","5","","","207275.9764","452520.3447"
"서울특별시","중랑구","망우동","151","33","망우로74가길","16","7","","","209292.9881","455411.2388"
"서울특별시","중랑구","망우동","151","37","망우로74가길","14","3","","","209275.363","455426.5684"
"서울특별시","중랑구","망우동","153","18","망우로72길","55","8","","","209111.3783","455332.915"
"서울특별시","중랑구","망우동","400","23","망우로70길","45","0","","","209081.5501","455329.101"
"서울특별시","중랑구","망우동","356","23","망우로67길","22","0","","","208956.6595","455736.8492"
"서울특별시","중랑구","신내동","493","106","망우로65나길","15","0","","","208734.0424","455731.7971"
"서울특별시","중랑구","망우동","491","2","망우로62길","20","0","","","208610.0137","455407.0777"
"서울특별시","중랑구","면목동","673","4","면목천로6길","21","15","","","207314.2288","453215.7897"
"서울특별시","중랑구","면목동","673","47","면목천로6길","17","10","","","207293.9701","453204.5935"
"서울특별시","중랑구","상봉동","101","22","면목로96길","29","0","","","207708.2596","455188.6499"
"서울특별시","중랑구","상봉동","103","1","면목로92길","34","0","","","207773.1153","455114.7281"
"서울특별시","중랑구","상봉동","107","36","면목로90길","8","6","","","207660.7536","454968.4459"
"서울특별시","중랑구","망우동","444","10","용마산로102길","6","5","","","208746.3329","454772.4401"
